flag,deal_date,pk_class,sys,boss_id,geek_id,job_id,page,rank,list_time,deal_type,deal_time,app_active,chat,chat_read,detail_boss,list_boss,list_notify,msg_return,boss_days,job_days,geek_days
1,2015-12-27,bdp_java,iOS,4227365,397252,303816,1,15,2015-12-27 17:11:01,list,2015-12-27 17:11:01,26,0,14,24,19,24,0,9.0,9.0,110.0
1,2015-12-27,bdp_java,iOS,4227365,397252,303816,1,15,2015-12-27 17:28:35,list,2015-12-27 17:28:35,26,0,14,24,19,24,0,9.0,9.0,110.0
1,2015-12-27,bdp_java,iOS,4227365,4082218,303816,1,6,2015-12-27 09:54:51,list,2015-12-27 09:54:51,15,56,139,46,11,4,24,9.0,9.0,13.0
1,2015-12-27,bdp_java,iOS,4227365,4082218,303816,1,6,2015-12-27 14:23:18,list,2015-12-27 14:23:18,15,57,144,47,11,4,25,9.0,9.0,13.0
1,2015-12-27,bdp_java,iOS,4227365,4082218,303816,1,6,2015-12-27 15:28:10,list,2015-12-27 15:28:10,16,60,152,48,13,4,26,9.0,9.0,13.0
1,2015-12-27,bdp_java,iOS,4227365,4082218,303816,1,6,2015-12-27 16:38:53,list,2015-12-27 16:38:53,18,61,155,48,15,4,26,9.0,9.0,13.0
1,2015-12-27,bdp_java,iOS,4227365,4082218,303816,1,6,2015-12-27 17:11:01,list,2015-12-27 17:11:01,18,62,158,48,15,4,27,9.0,9.0,13.0
1,2015-12-27,bdp_java,iOS,4227365,4082218,303816,1,6,2015-12-27 17:28:35,list,2015-12-27 17:28:35,18,62,159,48,15,4,27,9.0,9.0,13.0
1,2015-12-27,bdp_java,iOS,4227365,4082560,303816,1,2,2015-12-27 09:54:51,list,2015-12-27 09:54:51,3,0,0,0,4,0,0,9.0,9.0,13.0
1,2015-12-27,bdp_java,iOS,4227365,4082560,303816,1,2,2015-12-27 14:23:18,list,2015-12-27 14:23:18,3,0,0,0,4,0,0,9.0,9.0,13.0
1,2015-12-27,bdp_java,iOS,4227365,4082560,303816,1,2,2015-12-27 15:28:10,list,2015-12-27 15:28:10,3,0,0,0,4,0,0,9.0,9.0,13.0
1,2015-12-27,bdp_java,iOS,4227365,4082560,303816,1,2,2015-12-27 16:38:53,list,2015-12-27 16:38:53,3,0,0,0,4,0,0,9.0,9.0,13.0
1,2015-12-27,bdp_java,iOS,4227365,4082560,303816,1,2,2015-12-27 17:11:01,list,2015-12-27 17:11:01,3,0,0,0,4,0,0,9.0,9.0,13.0
1,2015-12-27,bdp_java,iOS,4227365,4082560,303816,1,2,2015-12-27 17:28:35,list,2015-12-27 17:28:35,3,0,0,0,4,0,0,9.0,9.0,13.0
1,2015-12-27,bdp_java,iOS,4227365,4332048,303816,1,3,2015-12-27 09:54:51,list,2015-12-27 09:54:51,13,0,6,8,1,1,0,9.0,9.0,5.0
1,2015-12-27,bdp_java,iOS,4227365,4332048,303816,1,3,2015-12-27 14:23:18,list,2015-12-27 14:23:18,17,0,8,16,1,2,0,9.0,9.0,5.0
1,2015-12-27,bdp_java,iOS,4227365,4332048,303816,1,3,2015-12-27 15:28:10,list,2015-12-27 15:28:10,17,0,8,16,1,2,0,9.0,9.0,5.0
1,2015-12-27,bdp_java,iOS,4227365,4332048,303816,1,3,2015-12-27 16:38:53,list,2015-12-27 16:38:53,17,0,8,16,1,2,0,9.0,9.0,5.0
1,2015-12-27,bdp_java,iOS,4227365,4332048,303816,1,3,2015-12-27 17:11:01,list,2015-12-27 17:11:01,17,0,8,16,1,2,0,9.0,9.0,5.0
1,2015-12-27,bdp_java,iOS,4227365,4332048,303816,1,3,2015-12-27 17:28:35,list,2015-12-27 17:28:35,17,0,8,16,1,2,0,9.0,9.0,5.0
1,2015-12-27,bdp_java,iOS,4227365,4353180,303816,1,10,2015-12-27 09:54:51,list,2015-12-27 09:54:51,25,13,32,6,32,9,3,9.0,9.0,4.0
1,2015-12-27,bdp_java,iOS,4227365,4353180,303816,1,10,2015-12-27 14:23:18,list,2015-12-27 14:23:18,25,13,32,6,32,9,3,9.0,9.0,4.0
1,2015-12-27,bdp_java,iOS,4227365,4353180,303816,1,10,2015-12-27 15:28:10,list,2015-12-27 15:28:10,25,13,32,6,32,9,3,9.0,9.0,4.0
1,2015-12-27,bdp_java,iOS,4227365,4353180,303816,1,10,2015-12-27 16:38:53,list,2015-12-27 16:38:53,25,13,32,6,32,9,3,9.0,9.0,4.0
1,2015-12-27,bdp_java,iOS,4227365,4353180,303816,1,10,2015-12-27 17:11:01,list,2015-12-27 17:11:01,25,13,32,6,32,9,3,9.0,9.0,4.0
1,2015-12-27,bdp_java,iOS,4227365,4353180,303816,1,10,2015-12-27 17:28:35,list,2015-12-27 17:28:35,25,13,32,6,32,9,3,9.0,9.0,4.0
1,2015-12-27,bdp_java,iOS,4227365,4358199,303816,1,2,2015-12-27 09:54:51,list,2015-12-27 09:54:51,14,85,184,137,25,13,14,9.0,9.0,4.0
1,2015-12-27,bdp_java,iOS,4227365,4358199,303816,1,2,2015-12-27 14:23:18,list,2015-12-27 14:23:18,19,103,229,157,29,17,26,9.0,9.0,4.0
1,2015-12-27,bdp_java,iOS,4227365,4358199,303816,1,2,2015-12-27 15:28:10,list,2015-12-27 15:28:10,22,114,267,165,30,19,30,9.0,9.0,4.0
1,2015-12-27,bdp_java,iOS,4227365,4358199,303816,1,2,2015-12-27 16:38:53,list,2015-12-27 16:38:53,22,114,267,165,30,19,30,9.0,9.0,4.0
1,2015-12-27,bdp_java,iOS,4227365,4358199,303816,1,2,2015-12-27 17:11:01,list,2015-12-27 17:11:01,22,114,267,165,30,19,30,9.0,9.0,4.0
1,2015-12-27,bdp_java,iOS,4227365,4358199,303816,1,2,2015-12-27 17:28:35,list,2015-12-27 17:28:35,22,114,267,165,30,19,30,9.0,9.0,4.0
1,2015-12-27,bdp_java,iOS,4227365,4380358,303816,1,10,2015-12-27 09:54:51,list,2015-12-27 09:54:51,20,18,53,34,22,13,0,9.0,9.0,3.0
1,2015-12-27,bdp_java,iOS,4227365,4380358,303816,1,10,2015-12-27 14:23:18,list,2015-12-27 14:23:18,23,18,63,38,25,15,0,9.0,9.0,3.0
1,2015-12-27,bdp_java,iOS,4227365,4380358,303816,1,10,2015-12-27 15:28:10,list,2015-12-27 15:28:10,23,18,63,38,25,15,0,9.0,9.0,3.0
1,2015-12-27,bdp_java,iOS,4227365,4380358,303816,1,10,2015-12-27 16:38:53,list,2015-12-27 16:38:53,23,18,63,38,25,15,0,9.0,9.0,3.0
1,2015-12-27,bdp_java,iOS,4227365,4380358,303816,1,10,2015-12-27 17:11:01,list,2015-12-27 17:11:01,23,18,63,38,25,15,0,9.0,9.0,3.0
1,2015-12-27,bdp_java,iOS,4227365,4380358,303816,1,10,2015-12-27 17:28:35,list,2015-12-27 17:28:35,23,18,63,38,25,15,0,9.0,9.0,3.0
1,2015-12-27,bdp_java,iOS,4227365,4430346,303816,1,1,2015-12-27 09:54:51,list,2015-12-27 09:54:51,6,23,42,31,24,4,1,9.0,9.0,1.0
1,2015-12-27,bdp_java,iOS,4227365,4430346,303816,1,1,2015-12-27 14:23:18,list,2015-12-27 14:23:18,7,25,44,31,25,4,1,9.0,9.0,1.0
1,2015-12-27,bdp_java,iOS,4227365,4430346,303816,1,1,2015-12-27 15:28:10,list,2015-12-27 15:28:10,7,25,44,31,25,4,1,9.0,9.0,1.0
1,2015-12-27,bdp_java,iOS,4227365,4430346,303816,1,1,2015-12-27 16:38:53,list,2015-12-27 16:38:53,7,25,44,31,25,4,1,9.0,9.0,1.0
1,2015-12-27,bdp_java,iOS,4227365,4430346,303816,1,1,2015-12-27 17:11:01,list,2015-12-27 17:11:01,7,25,44,31,25,4,1,9.0,9.0,1.0
1,2015-12-27,bdp_java,iOS,4227365,4430346,303816,1,1,2015-12-27 17:28:35,list,2015-12-27 17:28:35,7,25,44,31,25,4,1,9.0,9.0,1.0
1,2015-12-27,bdp_java,iOS,4227365,4431280,303816,1,3,2015-12-27 09:54:51,list,2015-12-27 09:54:51,6,17,22,15,7,8,1,9.0,9.0,1.0
1,2015-12-27,bdp_java,iOS,4227365,4431280,303816,1,3,2015-12-27 14:23:18,list,2015-12-27 14:23:18,8,17,22,16,15,10,1,9.0,9.0,1.0
1,2015-12-27,bdp_java,iOS,4227365,4431280,303816,1,3,2015-12-27 15:28:10,list,2015-12-27 15:28:10,10,17,22,18,18,13,1,9.0,9.0,1.0
1,2015-12-27,bdp_java,iOS,4227365,4431280,303816,1,3,2015-12-27 16:38:53,list,2015-12-27 16:38:53,17,19,29,26,24,18,1,9.0,9.0,1.0
1,2015-12-27,bdp_java,iOS,4227365,4431280,303816,1,3,2015-12-27 17:11:01,list,2015-12-27 17:11:01,19,19,32,26,25,18,1,9.0,9.0,1.0
1,2015-12-27,bdp_java,iOS,4227365,4431280,303816,1,3,2015-12-27 17:28:35,list,2015-12-27 17:28:35,21,19,35,28,25,19,1,9.0,9.0,1.0
1,2015-12-27,bdp_java,iOS,4227365,4453713,303816,1,13,2015-12-27 09:54:51,list,2015-12-27 09:54:51,1,0,0,1,5,0,0,9.0,9.0,0.0
1,2015-12-27,bdp_java,iOS,4227365,4453713,303816,1,13,2015-12-27 14:23:18,list,2015-12-27 14:23:18,2,0,0,1,5,0,0,9.0,9.0,0.0
1,2015-12-27,bdp_java,iOS,4227365,4453713,303816,1,13,2015-12-27 15:28:10,list,2015-12-27 15:28:10,2,0,0,1,5,0,0,9.0,9.0,0.0
1,2015-12-27,bdp_java,iOS,4227365,4453713,303816,1,13,2015-12-27 16:38:53,list,2015-12-27 16:38:53,2,0,0,1,5,0,0,9.0,9.0,0.0
1,2015-12-27,bdp_java,iOS,4227365,4453713,303816,1,13,2015-12-27 17:11:01,list,2015-12-27 17:11:01,2,0,0,1,5,0,0,9.0,9.0,0.0
1,2015-12-27,bdp_java,iOS,4227365,4453713,303816,1,13,2015-12-27 17:28:35,list,2015-12-27 17:28:35,2,0,0,1,5,0,0,9.0,9.0,0.0
1,2015-12-27,bdp_java,iOS,4227365,47165,303816,1,12,2015-12-27 09:54:51,list,2015-12-27 09:54:51,24,5,22,13,30,4,0,9.0,9.0,273.0
1,2015-12-27,bdp_java,iOS,4227365,47165,303816,1,12,2015-12-27 14:23:18,list,2015-12-27 14:23:18,25,5,23,13,31,4,0,9.0,9.0,273.0
1,2015-12-27,bdp_java,iOS,4227365,47165,303816,1,12,2015-12-27 15:28:10,list,2015-12-27 15:28:10,26,5,24,13,33,4,0,9.0,9.0,273.0
1,2015-12-27,bdp_java,iOS,4227365,47165,303816,1,12,2015-12-27 16:38:53,list,2015-12-27 16:38:53,28,10,37,15,36,5,0,9.0,9.0,273.0
1,2015-12-27,bdp_java,iOS,4227365,47165,303816,1,12,2015-12-27 17:11:01,list,2015-12-27 17:11:01,29,10,38,15,38,5,0,9.0,9.0,273.0
1,2015-12-27,bdp_java,iOS,4227365,47165,303816,1,12,2015-12-27 17:28:35,list,2015-12-27 17:28:35,29,10,38,15,38,5,0,9.0,9.0,273.0
1,2015-12-27,bdp_java,iOS,4227365,999025,303816,1,14,2015-12-27 09:54:51,list,2015-12-27 09:54:51,1,11,14,36,7,14,7,9.0,9.0,101.0
1,2015-12-27,bdp_java,iOS,4227365,999025,303816,1,14,2015-12-27 14:23:18,list,2015-12-27 14:23:18,1,11,14,36,7,14,7,9.0,9.0,101.0
1,2015-12-27,bdp_java,iOS,4227365,999025,303816,1,14,2015-12-27 15:28:10,list,2015-12-27 15:28:10,1,11,14,36,7,14,7,9.0,9.0,101.0
1,2015-12-27,bdp_java,iOS,4227365,999025,303816,1,14,2015-12-27 16:38:53,list,2015-12-27 16:38:53,1,11,14,36,7,14,7,9.0,9.0,101.0
1,2015-12-27,bdp_java,iOS,4227365,999025,303816,1,14,2015-12-27 17:11:01,list,2015-12-27 17:11:01,1,11,14,36,7,14,7,9.0,9.0,101.0
1,2015-12-27,bdp_java,iOS,4227365,999025,303816,1,14,2015-12-27 17:28:35,list,2015-12-27 17:28:35,1,11,14,36,7,14,7,9.0,9.0,101.0
1,2015-12-27,bdp_java,iOS,42275,1573553,9891,1,1,2015-12-27 09:56:31,list,2015-12-27 09:56:31,5,0,5,6,7,7,1,277.0,273.0,80.0
1,2015-12-27,bdp_java,iOS,42275,1599031,9891,1,5,2015-12-27 09:56:31,list,2015-12-27 09:56:31,3,0,2,1,4,2,1,277.0,273.0,75.0
1,2015-12-27,bdp_java,iOS,42275,1600138,9891,1,7,2015-12-27 09:56:31,list,2015-12-27 09:56:31,11,0,2,3,14,1,0,277.0,273.0,75.0
1,2015-12-27,bdp_java,iOS,42275,1656734,9891,1,14,2015-12-27 09:56:31,list,2015-12-27 09:56:31,37,7,33,19,8,9,4,277.0,273.0,67.0
1,2015-12-27,bdp_java,iOS,42275,1680536,9891,1,6,2015-12-27 09:56:31,list,2015-12-27 09:56:31,11,4,13,7,9,0,6,277.0,273.0,63.0
1,2015-12-27,bdp_java,iOS,42275,1693015,9891,1,10,2015-12-27 09:56:31,list,2015-12-27 09:56:31,3,0,0,0,2,0,0,277.0,273.0,61.0
1,2015-12-27,bdp_java,iOS,42275,198454,9891,1,9,2015-12-27 09:56:31,list,2015-12-27 09:56:31,16,3,8,3,8,4,0,277.0,273.0,156.0
1,2015-12-27,bdp_java,iOS,42275,294990,9891,1,10,2015-12-27 09:56:31,list,2015-12-27 09:56:31,3,0,3,1,1,0,0,277.0,273.0,131.0
1,2015-12-27,bdp_java,iOS,42275,301689,9891,1,3,2015-12-27 09:56:31,list,2015-12-27 09:56:31,0,1,9,1,0,5,6,277.0,273.0,130.0
1,2015-12-27,bdp_java,iOS,42275,3033948,9891,1,14,2015-12-27 09:56:31,list,2015-12-27 09:56:31,11,0,2,22,12,10,0,277.0,273.0,52.0
1,2015-12-27,bdp_java,iOS,42275,3241111,9891,1,13,2015-12-27 09:56:31,list,2015-12-27 09:56:31,7,4,26,16,7,5,4,277.0,273.0,50.0
1,2015-12-27,bdp_java,iOS,42275,3453943,9891,1,2,2015-12-27 09:56:31,list,2015-12-27 09:56:31,1,0,18,9,1,2,0,277.0,273.0,40.0
1,2015-12-27,bdp_java,iOS,42275,3454003,9891,1,7,2015-12-27 09:56:31,list,2015-12-27 09:56:31,2,0,13,11,5,4,0,277.0,273.0,40.0
1,2015-12-27,bdp_java,iOS,42275,3457456,9891,1,2,2015-12-27 09:56:31,list,2015-12-27 09:56:31,1,0,33,48,2,0,0,277.0,273.0,40.0
1,2015-12-27,bdp_java,iOS,42275,3472289,9891,1,1,2015-12-27 09:56:31,list,2015-12-27 09:56:31,5,0,0,0,11,0,0,277.0,273.0,39.0
1,2015-12-27,bdp_java,iOS,42275,3671437,9891,1,13,2015-12-27 09:56:31,list,2015-12-27 09:56:31,6,0,0,2,5,3,0,277.0,273.0,31.0
1,2015-12-27,bdp_java,iOS,42275,3777831,9891,1,9,2015-12-27 09:56:31,list,2015-12-27 09:56:31,2,0,6,0,2,0,0,277.0,273.0,26.0
1,2015-12-27,bdp_java,iOS,42275,3825635,9891,1,8,2015-12-27 09:56:31,list,2015-12-27 09:56:31,4,0,1,0,2,0,0,277.0,273.0,24.0
1,2015-12-27,bdp_java,iOS,42275,390424,9891,1,12,2015-12-27 09:56:31,list,2015-12-27 09:56:31,40,19,78,60,48,27,20,277.0,273.0,111.0
1,2015-12-27,bdp_java,iOS,42275,3941449,9891,1,15,2015-12-27 09:56:31,list,2015-12-27 09:56:31,8,1,21,7,10,0,3,277.0,273.0,19.0
1,2015-12-27,bdp_java,iOS,42275,3990906,9891,1,4,2015-12-27 09:56:31,list,2015-12-27 09:56:31,32,32,115,60,22,12,0,277.0,273.0,17.0
1,2015-12-27,bdp_java,iOS,42275,4012200,9891,1,11,2015-12-27 09:56:31,list,2015-12-27 09:56:31,6,5,6,2,5,0,3,277.0,273.0,16.0
1,2015-12-27,bdp_java,iOS,42275,4202262,9891,1,5,2015-12-27 09:56:31,list,2015-12-27 09:56:31,28,43,50,5,13,4,8,277.0,273.0,10.0
1,2015-12-27,bdp_java,iOS,42275,4206301,9891,1,11,2015-12-27 09:56:31,list,2015-12-27 09:56:31,14,2,20,11,7,0,0,277.0,273.0,10.0
1,2015-12-27,bdp_java,iOS,42275,4206582,9891,1,12,2015-12-27 09:56:31,list,2015-12-27 09:56:31,166,360,699,526,399,66,49,277.0,273.0,10.0
1,2015-12-27,bdp_java,iOS,42275,4352528,9891,1,3,2015-12-27 09:56:31,list,2015-12-27 09:56:31,12,6,24,9,11,6,0,277.0,273.0,4.0
1,2015-12-27,bdp_java,iOS,42275,4357328,9891,1,4,2015-12-27 09:56:31,list,2015-12-27 09:56:31,75,47,88,46,47,10,2,277.0,273.0,4.0
1,2015-12-27,bdp_java,iOS,42275,4381376,9891,1,6,2015-12-27 09:56:31,list,2015-12-27 09:56:31,59,26,68,62,60,9,7,277.0,273.0,3.0
1,2015-12-27,bdp_java,iOS,42275,4429566,9891,1,8,2015-12-27 09:56:31,list,2015-12-27 09:56:31,20,6,13,19,16,5,1,277.0,273.0,1.0
1,2015-12-27,bdp_java,iOS,423301,1015,313673,2,23,2015-12-27 17:13:27,list,2015-12-27 17:13:27,1,1,9,2,1,2,1,106.0,4.0,537.0
1,2015-12-27,bdp_java,iOS,423301,129117,313673,3,45,2015-12-27 11:13:03,list,2015-12-27 11:13:03,11,3,6,6,2,2,2,106.0,4.0,180.0
1,2015-12-27,bdp_java,iOS,423301,130383,313673,1,6,2015-12-27 11:08:59,list,2015-12-27 11:08:59,11,0,0,2,13,10,0,106.0,4.0,180.0
1,2015-12-27,bdp_java,iOS,423301,130383,313673,1,6,2015-12-27 17:12:48,list,2015-12-27 17:12:48,14,0,5,4,18,11,0,106.0,4.0,180.0
1,2015-12-27,bdp_java,iOS,423301,130383,313673,2,22,2015-12-27 17:13:27,list,2015-12-27 17:13:27,14,0,5,4,18,11,0,106.0,4.0,180.0
1,2015-12-27,bdp_java,iOS,423301,137007,313673,1,7,2015-12-27 11:08:59,list,2015-12-27 11:08:59,5,0,6,5,4,5,2,106.0,4.0,176.0
1,2015-12-27,bdp_java,iOS,423301,137007,313673,1,7,2015-12-27 17:12:48,list,2015-12-27 17:12:48,5,0,6,5,4,5,2,106.0,4.0,176.0
1,2015-12-27,bdp_java,iOS,423301,137007,313673,2,24,2015-12-27 17:13:27,list,2015-12-27 17:13:27,5,0,6,5,4,5,2,106.0,4.0,176.0
1,2015-12-27,bdp_java,iOS,423301,1483542,313673,1,13,2015-12-27 11:08:59,list,2015-12-27 11:08:59,6,0,4,16,10,2,0,106.0,4.0,93.0
1,2015-12-27,bdp_java,iOS,423301,1483542,313673,1,13,2015-12-27 17:12:48,list,2015-12-27 17:12:48,6,0,4,16,10,2,0,106.0,4.0,93.0
1,2015-12-27,bdp_java,iOS,423301,1500178,313673,2,21,2015-12-27 17:13:27,list,2015-12-27 17:13:27,4,0,4,3,4,3,0,106.0,4.0,88.0
1,2015-12-27,bdp_java,iOS,423301,1504403,313673,1,13,2015-12-27 11:08:59,list,2015-12-27 11:08:59,11,1,3,7,12,4,1,106.0,4.0,87.0
1,2015-12-27,bdp_java,iOS,423301,1504403,313673,1,13,2015-12-27 17:12:48,list,2015-12-27 17:12:48,11,1,3,8,14,5,2,106.0,4.0,87.0
1,2015-12-27,bdp_java,iOS,423301,1574793,313673,3,35,2015-12-27 11:13:03,list,2015-12-27 11:13:03,2,2,15,6,3,7,8,106.0,4.0,80.0
1,2015-12-27,bdp_java,iOS,423301,1575090,313673,1,9,2015-12-27 11:08:59,list,2015-12-27 11:08:59,23,5,2,46,24,10,0,106.0,4.0,80.0
1,2015-12-27,bdp_java,iOS,423301,1575090,313673,1,9,2015-12-27 17:12:48,list,2015-12-27 17:12:48,24,5,3,48,25,11,0,106.0,4.0,80.0
1,2015-12-27,bdp_java,iOS,423301,1575090,313673,2,27,2015-12-27 17:13:27,list,2015-12-27 17:13:27,24,5,3,48,25,11,0,106.0,4.0,80.0
1,2015-12-27,bdp_java,iOS,423301,1584320,313673,3,42,2015-12-27 11:13:03,list,2015-12-27 11:13:03,5,11,13,19,7,9,7,106.0,4.0,78.0
1,2015-12-27,bdp_java,iOS,423301,1598540,313673,1,8,2015-12-27 11:08:59,list,2015-12-27 11:08:59,5,1,3,1,5,1,0,106.0,4.0,75.0
1,2015-12-27,bdp_java,iOS,423301,1598540,313673,1,8,2015-12-27 17:12:48,list,2015-12-27 17:12:48,5,1,3,1,5,1,0,106.0,4.0,75.0
1,2015-12-27,bdp_java,iOS,423301,1603237,313673,1,12,2015-12-27 11:08:59,list,2015-12-27 11:08:59,12,0,4,3,10,1,0,106.0,4.0,74.0
1,2015-12-27,bdp_java,iOS,423301,1603237,313673,1,12,2015-12-27 17:12:48,list,2015-12-27 17:12:48,13,0,6,4,11,1,0,106.0,4.0,74.0
1,2015-12-27,bdp_java,iOS,423301,1603237,313673,3,44,2015-12-27 11:13:03,list,2015-12-27 11:13:03,12,0,4,3,10,1,0,106.0,4.0,74.0
1,2015-12-27,bdp_java,iOS,423301,1606649,313673,3,41,2015-12-27 11:13:03,list,2015-12-27 11:13:03,9,0,0,4,10,2,1,106.0,4.0,74.0
1,2015-12-27,bdp_java,iOS,423301,1614832,313673,2,18,2015-12-27 17:13:27,list,2015-12-27 17:13:27,5,1,4,2,4,0,0,106.0,4.0,72.0
1,2015-12-27,bdp_java,iOS,423301,1659198,313673,3,34,2015-12-27 11:13:03,list,2015-12-27 11:13:03,5,0,0,0,5,0,0,106.0,4.0,67.0
1,2015-12-27,bdp_java,iOS,423301,1668256,313673,1,4,2015-12-27 11:08:59,list,2015-12-27 11:08:59,38,58,105,11,6,14,4,106.0,4.0,66.0
1,2015-12-27,bdp_java,iOS,423301,1668256,313673,1,4,2015-12-27 17:12:48,list,2015-12-27 17:12:48,41,58,109,11,9,16,4,106.0,4.0,66.0
1,2015-12-27,bdp_java,iOS,423301,1678642,313673,3,36,2015-12-27 11:13:03,list,2015-12-27 11:13:03,1,0,3,4,1,3,0,106.0,4.0,64.0
1,2015-12-27,bdp_java,iOS,423301,197445,313673,2,30,2015-12-27 17:13:27,list,2015-12-27 17:13:27,7,3,11,10,9,11,1,106.0,4.0,157.0
1,2015-12-27,bdp_java,iOS,423301,202637,313673,1,15,2015-12-27 11:08:59,list,2015-12-27 11:08:59,10,2,16,17,11,4,4,106.0,4.0,155.0
1,2015-12-27,bdp_java,iOS,423301,202637,313673,1,15,2015-12-27 17:12:48,list,2015-12-27 17:12:48,13,4,24,17,14,7,5,106.0,4.0,155.0
1,2015-12-27,bdp_java,iOS,423301,205386,313673,2,19,2015-12-27 17:13:27,list,2015-12-27 17:13:27,0,0,6,1,3,4,5,106.0,4.0,154.0
1,2015-12-27,bdp_java,iOS,423301,232436,313673,1,5,2015-12-27 11:08:59,list,2015-12-27 11:08:59,20,19,56,29,13,7,1,106.0,4.0,149.0
1,2015-12-27,bdp_java,iOS,423301,232436,313673,1,5,2015-12-27 17:12:48,list,2015-12-27 17:12:48,22,21,63,37,14,8,3,106.0,4.0,149.0
1,2015-12-27,bdp_java,iOS,423301,244343,313673,1,6,2015-12-27 11:08:59,list,2015-12-27 11:08:59,24,8,20,4,5,3,0,106.0,4.0,146.0
1,2015-12-27,bdp_java,iOS,423301,244343,313673,1,6,2015-12-27 17:12:48,list,2015-12-27 17:12:48,26,10,21,4,5,4,0,106.0,4.0,146.0
1,2015-12-27,bdp_java,iOS,423301,3030339,313673,2,28,2015-12-27 17:13:27,list,2015-12-27 17:13:27,53,38,55,24,26,13,4,106.0,4.0,53.0
1,2015-12-27,bdp_java,iOS,423301,3036483,313673,1,9,2015-12-27 11:08:59,list,2015-12-27 11:08:59,1,0,5,0,1,0,0,106.0,4.0,52.0
1,2015-12-27,bdp_java,iOS,423301,3036483,313673,1,9,2015-12-27 17:12:48,list,2015-12-27 17:12:48,2,0,6,3,2,0,0,106.0,4.0,52.0
1,2015-12-27,bdp_java,iOS,423301,3291754,313673,2,16,2015-12-27 17:13:27,list,2015-12-27 17:13:27,98,126,427,173,90,51,7,106.0,4.0,45.0
1,2015-12-27,bdp_java,iOS,423301,3309410,313673,2,29,2015-12-27 17:13:27,list,2015-12-27 17:13:27,15,0,4,3,23,3,2,106.0,4.0,45.0
1,2015-12-27,bdp_java,iOS,423301,334567,313673,2,22,2015-12-27 17:13:27,list,2015-12-27 17:13:27,16,16,24,32,21,0,3,106.0,4.0,123.0
1,2015-12-27,bdp_java,iOS,423301,342989,313673,1,14,2015-12-27 11:08:59,list,2015-12-27 11:08:59,2,0,1,6,6,3,0,106.0,4.0,122.0
1,2015-12-27,bdp_java,iOS,423301,342989,313673,1,14,2015-12-27 17:12:48,list,2015-12-27 17:12:48,3,0,1,6,6,4,0,106.0,4.0,122.0
1,2015-12-27,bdp_java,iOS,423301,3472058,313673,3,38,2015-12-27 11:13:03,list,2015-12-27 11:13:03,3,0,0,2,1,2,0,106.0,4.0,39.0
1,2015-12-27,bdp_java,iOS,423301,3603336,313673,1,10,2015-12-27 11:08:59,list,2015-12-27 11:08:59,19,0,9,18,12,14,4,106.0,4.0,34.0
1,2015-12-27,bdp_java,iOS,423301,3603336,313673,1,10,2015-12-27 17:12:48,list,2015-12-27 17:12:48,24,0,12,23,15,17,5,106.0,4.0,34.0
1,2015-12-27,bdp_java,iOS,423301,362048,313673,1,10,2015-12-27 11:08:59,list,2015-12-27 11:08:59,25,25,31,18,5,0,13,106.0,4.0,118.0
1,2015-12-27,bdp_java,iOS,423301,362048,313673,1,10,2015-12-27 17:12:48,list,2015-12-27 17:12:48,30,29,36,18,5,0,15,106.0,4.0,118.0
1,2015-12-27,bdp_java,iOS,423301,362048,313673,3,39,2015-12-27 11:13:03,list,2015-12-27 11:13:03,26,26,31,18,5,0,13,106.0,4.0,118.0
1,2015-12-27,bdp_java,iOS,423301,3632081,313673,1,5,2015-12-27 11:08:59,list,2015-12-27 11:08:59,7,0,4,11,12,1,1,106.0,4.0,33.0
1,2015-12-27,bdp_java,iOS,423301,3632081,313673,1,5,2015-12-27 17:12:48,list,2015-12-27 17:12:48,8,0,4,12,13,1,1,106.0,4.0,33.0
1,2015-12-27,bdp_java,iOS,423301,3632081,313673,2,17,2015-12-27 17:13:27,list,2015-12-27 17:13:27,8,0,4,12,13,1,1,106.0,4.0,33.0
1,2015-12-27,bdp_java,iOS,423301,3649029,313673,2,26,2015-12-27 17:13:27,list,2015-12-27 17:13:27,32,0,3,5,8,5,0,106.0,4.0,32.0
1,2015-12-27,bdp_java,iOS,423301,3671494,313673,1,3,2015-12-27 11:08:59,list,2015-12-27 11:08:59,10,0,4,36,12,6,2,106.0,4.0,31.0
1,2015-12-27,bdp_java,iOS,423301,3671494,313673,1,3,2015-12-27 17:12:48,list,2015-12-27 17:12:48,10,0,4,36,12,6,3,106.0,4.0,31.0
1,2015-12-27,bdp_java,iOS,423301,3713234,313673,1,11,2015-12-27 11:08:59,list,2015-12-27 11:08:59,4,0,12,0,3,0,0,106.0,4.0,29.0
1,2015-12-27,bdp_java,iOS,423301,3713234,313673,1,11,2015-12-27 17:12:48,list,2015-12-27 17:12:48,4,0,12,0,3,0,0,106.0,4.0,29.0
1,2015-12-27,bdp_java,iOS,423301,3756740,313673,2,28,2015-12-27 17:13:27,list,2015-12-27 17:13:27,2,0,1,0,1,0,0,106.0,4.0,27.0
1,2015-12-27,bdp_java,iOS,423301,3803557,313673,2,24,2015-12-27 17:13:27,list,2015-12-27 17:13:27,4,0,10,10,3,0,5,106.0,4.0,25.0
1,2015-12-27,bdp_java,iOS,423301,3825172,313673,1,1,2015-12-27 11:08:59,list,2015-12-27 11:08:59,9,0,8,6,0,0,1,106.0,4.0,24.0
